date,price
10-Feb-2014 23:10:17,322
10-Feb-2014 23:10:46,2731
10-Feb-2014 23:11:16,319
10-Feb-2014 23:11:46,2731
10-Feb-2014 23:12:16,319
10-Feb-2014 23:12:46,2741
10-Feb-2014 23:13:16,319
10-Feb-2014 23:13:46,2771
10-Feb-2014 23:14:16,320
10-Feb-2014 23:14:46,2850
10-Feb-2014 23:15:16,319
10-Feb-2014 23:15:46,2618
10-Feb-2014 23:16:16,2722
10-Feb-2014 23:16:44,319
10-Feb-2014 23:17:14,2718
10-Feb-2014 23:17:44,319
10-Feb-2014 23:18:14,2727
10-Feb-2014 23:18:44,319
10-Feb-2014 23:19:44,138
10-Feb-2014 23:20:14,2592
10-Feb-2014 23:20:44,138
10-Feb-2014 23:21:14,2644
10-Feb-2014 23:21:44,140
10-Feb-2014 23:22:14,2849
10-Feb-2014 23:22:44,2567
10-Feb-2014 23:23:14,136
10-Feb-2014 23:23:44,2569
10-Feb-2014 23:24:14,138
10-Feb-2014 23:24:44,2583
10-Feb-2014 23:25:14,136
10-Feb-2014 23:25:44,2615
10-Feb-2014 23:26:14,137
10-Feb-2014 23:26:44,2703
10-Feb-2014 23:27:14,135
10-Feb-2014 23:27:44,2872
10-Feb-2014 23:28:14,2571
10-Feb-2014 23:28:44,133
10-Feb-2014 23:29:14,2568
10-Feb-2014 23:29:44,131
10-Feb-2014 23:30:14,2575
10-Feb-2014 23:30:44,130
10-Feb-2014 23:31:14,2587
10-Feb-2014 23:31:44,127
10-Feb-2014 23:32:14,2602
10-Feb-2014 23:32:44,122
10-Feb-2014 23:33:14,2633
10-Feb-2014 23:33:44,122
10-Feb-2014 23:34:14,2751
10-Feb-2014 23:34:44,120
10-Feb-2014 23:35:14,121
10-Feb-2014 23:35:44,2561
10-Feb-2014 23:36:14,117
10-Feb-2014 23:36:44,2562
10-Feb-2014 23:37:44,2571
10-Feb-2014 23:38:14,112
10-Feb-2014 23:38:44,2595
10-Feb-2014 23:39:14,102
10-Feb-2014 23:39:44,2672
10-Feb-2014 23:40:14,112
10-Feb-2014 23:40:44,1692
10-Feb-2014 23:41:14,109
10-Feb-2014 23:41:44,106
10-Feb-2014 23:42:14,2554
10-Feb-2014 23:42:44,106
10-Feb-2014 23:43:14,2561
10-Feb-2014 23:43:44,104
10-Feb-2014 23:44:14,2571
10-Feb-2014 23:44:44,102
10-Feb-2014 23:45:14,2603
10-Feb-2014 23:45:44,101
10-Feb-2014 23:46:14,2699
10-Feb-2014 23:46:44,100
10-Feb-2014 23:47:14,99
10-Feb-2014 23:47:44,2547
10-Feb-2014 23:48:14,97
10-Feb-2014 23:48:44,2550
10-Feb-2014 23:49:14,95
10-Feb-2014 23:49:44,2561
10-Feb-2014 23:50:14,94
10-Feb-2014 23:50:44,2584
10-Feb-2014 23:51:14,93
10-Feb-2014 23:51:44,2837
10-Feb-2014 23:52:14,310
10-Feb-2014 23:52:44,305
10-Feb-2014 23:53:44,304
10-Feb-2014 23:54:14,302
10-Feb-2014 23:54:44,301
10-Feb-2014 23:55:14,302
10-Feb-2014 23:55:44,300
10-Feb-2014 23:57:14,299
10-Feb-2014 23:57:44,297
10-Feb-2014 23:59:44,296
11-Feb-2014 00:00:44,297
11-Feb-2014 00:01:44,296
11-Feb-2014 00:02:44,294
11-Feb-2014 00:04:14,293
11-Feb-2014 00:05:14,292
11-Feb-2014 00:06:14,291
11-Feb-2014 00:07:15,290
11-Feb-2014 00:09:15,289
11-Feb-2014 00:11:45,72
11-Feb-2014 00:12:15,71
11-Feb-2014 00:16:15,70
11-Feb-2014 00:19:15,69
11-Feb-2014 00:20:15,68
11-Feb-2014 00:21:45,67
11-Feb-2014 00:25:45,66
11-Feb-2014 00:26:45,67
11-Feb-2014 00:27:45,66
11-Feb-2014 00:29:15,67
11-Feb-2014 00:29:45,65
11-Feb-2014 00:30:15,66
11-Feb-2014 00:31:15,242
11-Feb-2014 00:32:15,606
11-Feb-2014 00:34:15,594
11-Feb-2014 00:34:45,592
11-Feb-2014 00:35:15,593
11-Feb-2014 00:36:15,589
11-Feb-2014 00:37:15,588
11-Feb-2014 00:38:15,584
11-Feb-2014 00:39:15,582
11-Feb-2014 00:40:15,591
11-Feb-2014 00:41:15,579
11-Feb-2014 00:42:15,578
11-Feb-2014 00:43:15,577
11-Feb-2014 00:44:15,575
11-Feb-2014 00:44:45,571
11-Feb-2014 00:45:15,570
11-Feb-2014 00:46:15,654
11-Feb-2014 00:47:15,655
11-Feb-2014 00:49:15,286
11-Feb-2014 00:50:15,285
11-Feb-2014 00:51:15,284
11-Feb-2014 00:53:15,283
11-Feb-2014 00:54:15,282
11-Feb-2014 00:57:15,281
11-Feb-2014 01:01:15,280
11-Feb-2014 01:02:45,279
11-Feb-2014 01:04:15,280
11-Feb-2014 01:05:15,55
11-Feb-2014 01:05:45,54
11-Feb-2014 01:19:46,53
11-Feb-2014 01:22:16,54
11-Feb-2014 01:23:16,234
11-Feb-2014 01:23:46,613
11-Feb-2014 01:25:16,588
11-Feb-2014 01:26:16,583
11-Feb-2014 01:26:46,582
11-Feb-2014 01:28:46,578
11-Feb-2014 01:29:46,575
11-Feb-2014 01:30:16,574
11-Feb-2014 01:30:46,573
11-Feb-2014 01:32:16,571
11-Feb-2014 01:32:46,570
11-Feb-2014 01:33:16,571
11-Feb-2014 01:34:46,569
11-Feb-2014 01:36:16,568
11-Feb-2014 01:37:46,414
11-Feb-2014 01:38:16,419
11-Feb-2014 01:39:46,662
11-Feb-2014 01:40:16,291
11-Feb-2014 01:40:46,301
11-Feb-2014 01:41:16,295
11-Feb-2014 01:41:46,287
11-Feb-2014 01:42:16,286
11-Feb-2014 01:43:16,285
11-Feb-2014 01:46:16,283
11-Feb-2014 01:47:46,282
11-Feb-2014 01:48:46,281
11-Feb-2014 01:51:46,280
11-Feb-2014 01:53:16,281
11-Feb-2014 01:54:16,280
11-Feb-2014 01:56:46,279
11-Feb-2014 01:58:16,216
11-Feb-2014 01:58:46,54
11-Feb-2014 02:04:16,53
11-Feb-2014 02:08:17,54
11-Feb-2014 02:13:17,53
11-Feb-2014 02:16:17,232
11-Feb-2014 02:17:47,588
11-Feb-2014 02:18:47,585
11-Feb-2014 02:20:47,579
11-Feb-2014 02:21:17,578
11-Feb-2014 02:21:47,575
11-Feb-2014 02:22:47,572
11-Feb-2014 02:23:17,574
11-Feb-2014 02:23:47,573
11-Feb-2014 02:24:47,572
11-Feb-2014 02:26:17,571
11-Feb-2014 02:27:17,569
11-Feb-2014 02:27:47,570
11-Feb-2014 02:28:47,569
11-Feb-2014 02:29:17,568
11-Feb-2014 02:29:47,567
11-Feb-2014 02:30:17,568
11-Feb-2014 02:30:47,418
11-Feb-2014 02:31:17,420
11-Feb-2014 02:31:47,422
11-Feb-2014 02:32:47,53
11-Feb-2014 02:33:47,297
11-Feb-2014 02:34:17,290
11-Feb-2014 02:34:47,288
11-Feb-2014 02:35:17,287
11-Feb-2014 02:35:47,286
11-Feb-2014 02:37:47,285
11-Feb-2014 02:39:47,284
11-Feb-2014 02:40:17,283
11-Feb-2014 02:42:47,282
11-Feb-2014 02:43:17,281
11-Feb-2014 02:44:17,282
11-Feb-2014 02:44:47,281
11-Feb-2014 02:46:49,280
11-Feb-2014 02:51:17,279
11-Feb-2014 02:51:47,54
11-Feb-2014 02:54:47,53
11-Feb-2014 02:56:47,54
11-Feb-2014 02:58:47,53
11-Feb-2014 03:05:17,233
11-Feb-2014 03:05:47,613
11-Feb-2014 03:06:17,233
11-Feb-2014 03:06:47,589
11-Feb-2014 03:07:47,584
11-Feb-2014 03:08:17,583
11-Feb-2014 03:08:47,580
11-Feb-2014 03:09:48,579
11-Feb-2014 03:10:17,577
11-Feb-2014 03:11:17,575
11-Feb-2014 03:12:18,574
11-Feb-2014 03:12:47,573
11-Feb-2014 03:13:18,572
11-Feb-2014 03:14:18,571
11-Feb-2014 03:15:17,570
11-Feb-2014 03:16:18,569
11-Feb-2014 03:18:18,568
11-Feb-2014 03:18:48,567
11-Feb-2014 03:19:48,421
11-Feb-2014 03:20:48,422
11-Feb-2014 03:21:18,55
11-Feb-2014 03:24:16,56
11-Feb-2014 03:25:16,55
11-Feb-2014 03:27:16,299
11-Feb-2014 03:28:16,292
11-Feb-2014 03:28:46,290
11-Feb-2014 03:29:16,288
11-Feb-2014 03:30:16,287
11-Feb-2014 03:30:46,286
11-Feb-2014 03:31:46,285
11-Feb-2014 03:32:16,286
11-Feb-2014 03:33:16,285
11-Feb-2014 03:33:46,284
11-Feb-2014 03:34:46,283
11-Feb-2014 03:35:16,284
11-Feb-2014 03:36:16,283
11-Feb-2014 03:37:46,284
11-Feb-2014 03:38:16,283
11-Feb-2014 03:39:16,282
11-Feb-2014 03:42:16,301
11-Feb-2014 03:42:46,289
11-Feb-2014 03:43:16,281
11-Feb-2014 03:45:46,55
11-Feb-2014 03:47:16,56
11-Feb-2014 03:48:16,55
11-Feb-2014 03:51:46,652
11-Feb-2014 03:52:16,236
11-Feb-2014 03:52:46,703
11-Feb-2014 03:53:16,586
11-Feb-2014 03:54:16,584
11-Feb-2014 03:55:16,582
11-Feb-2014 03:55:46,580
11-Feb-2014 03:56:47,579
11-Feb-2014 03:57:16,578
11-Feb-2014 03:57:46,577
11-Feb-2014 03:58:16,576
11-Feb-2014 03:59:47,575
11-Feb-2014 04:00:16,574
11-Feb-2014 04:00:46,573
11-Feb-2014 04:01:16,571
11-Feb-2014 04:01:46,572
11-Feb-2014 04:02:16,571
11-Feb-2014 04:02:47,572
11-Feb-2014 04:03:16,570
11-Feb-2014 04:04:47,571
11-Feb-2014 04:05:17,416
11-Feb-2014 04:05:47,419
11-Feb-2014 04:06:17,422
11-Feb-2014 04:06:47,424
11-Feb-2014 04:07:17,423
11-Feb-2014 04:07:47,55
11-Feb-2014 04:08:47,54
11-Feb-2014 04:10:17,55
11-Feb-2014 04:17:47,56
11-Feb-2014 04:18:17,55
11-Feb-2014 04:21:47,1022
11-Feb-2014 04:22:17,300
11-Feb-2014 04:22:47,294
11-Feb-2014 04:23:17,290
11-Feb-2014 04:24:17,289
11-Feb-2014 04:24:47,288
11-Feb-2014 04:25:17,287
11-Feb-2014 04:26:47,286
11-Feb-2014 04:27:17,287
11-Feb-2014 04:27:47,286
11-Feb-2014 04:29:47,285
11-Feb-2014 04:31:17,284
11-Feb-2014 04:32:17,285
11-Feb-2014 04:32:47,284
11-Feb-2014 04:33:17,283
11-Feb-2014 04:33:47,282
11-Feb-2014 04:34:47,281
11-Feb-2014 04:37:47,521
11-Feb-2014 04:38:17,830
11-Feb-2014 04:38:47,462
11-Feb-2014 04:39:17,819
11-Feb-2014 04:40:47,584
11-Feb-2014 04:41:17,581
11-Feb-2014 04:42:17,580
11-Feb-2014 04:43:18,589
11-Feb-2014 04:44:17,576
11-Feb-2014 04:45:17,575
11-Feb-2014 04:46:17,573
11-Feb-2014 04:47:47,571
11-Feb-2014 04:48:17,570
11-Feb-2014 04:48:47,571
11-Feb-2014 04:49:47,570
11-Feb-2014 04:50:17,569
11-Feb-2014 04:50:47,570
11-Feb-2014 04:51:47,562
11-Feb-2014 04:52:18,418
11-Feb-2014 04:52:47,421
11-Feb-2014 04:53:17,423
11-Feb-2014 04:54:17,54
11-Feb-2014 04:57:17,55
11-Feb-2014 04:58:17,54
11-Feb-2014 04:58:47,55
11-Feb-2014 04:59:47,54
11-Feb-2014 05:00:48,55
11-Feb-2014 05:01:18,54
11-Feb-2014 05:01:48,55
11-Feb-2014 05:02:18,54
11-Feb-2014 05:07:48,55
11-Feb-2014 05:08:48,56
11-Feb-2014 05:09:48,57
11-Feb-2014 05:10:48,56
11-Feb-2014 05:12:18,58
11-Feb-2014 05:12:48,57
11-Feb-2014 05:15:18,56
11-Feb-2014 05:16:48,299
11-Feb-2014 05:17:18,292
11-Feb-2014 05:17:48,291
11-Feb-2014 05:18:48,290
11-Feb-2014 05:19:48,289
11-Feb-2014 05:21:18,287
11-Feb-2014 05:23:48,286
11-Feb-2014 05:24:18,287
11-Feb-2014 05:24:48,285
11-Feb-2014 05:25:17,472
11-Feb-2014 05:25:47,829
11-Feb-2014 05:26:17,471
11-Feb-2014 05:27:17,820
11-Feb-2014 05:28:17,818
11-Feb-2014 05:28:47,817
11-Feb-2014 05:29:17,814
11-Feb-2014 05:30:17,812
11-Feb-2014 05:30:47,811
11-Feb-2014 05:31:17,808
11-Feb-2014 05:31:47,810
11-Feb-2014 05:32:17,807
11-Feb-2014 05:32:47,806
11-Feb-2014 05:33:17,805
11-Feb-2014 05:33:47,576
11-Feb-2014 05:34:17,575
11-Feb-2014 05:35:17,574
11-Feb-2014 05:35:47,573
11-Feb-2014 05:37:17,572
11-Feb-2014 05:38:47,570
11-Feb-2014 05:39:47,569
11-Feb-2014 05:40:17,568
11-Feb-2014 05:41:17,569
11-Feb-2014 05:43:47,567
11-Feb-2014 05:44:17,569
11-Feb-2014 05:45:47,568
11-Feb-2014 05:46:47,569
11-Feb-2014 05:47:47,568
11-Feb-2014 05:49:47,569
11-Feb-2014 05:50:17,568
11-Feb-2014 05:50:47,567
11-Feb-2014 05:51:17,568
11-Feb-2014 05:51:47,567
11-Feb-2014 05:52:17,568
11-Feb-2014 05:52:47,566
11-Feb-2014 05:53:17,567
11-Feb-2014 05:53:47,568
11-Feb-2014 05:54:47,574
11-Feb-2014 05:55:17,573
11-Feb-2014 05:55:47,572
11-Feb-2014 05:56:17,573
11-Feb-2014 05:58:17,571
11-Feb-2014 05:58:47,573
11-Feb-2014 05:59:17,571
11-Feb-2014 05:59:47,572
11-Feb-2014 06:00:47,524
11-Feb-2014 06:01:17,623
11-Feb-2014 06:01:47,625
11-Feb-2014 06:02:17,626
11-Feb-2014 06:02:47,627
11-Feb-2014 06:03:17,169
11-Feb-2014 06:03:48,1256
11-Feb-2014 06:04:17,1255
11-Feb-2014 06:04:47,1251
11-Feb-2014 06:05:17,1248
11-Feb-2014 06:06:17,433
11-Feb-2014 06:06:47,393
11-Feb-2014 06:07:18,1380
11-Feb-2014 06:07:47,394
11-Feb-2014 06:08:17,392
11-Feb-2014 06:08:47,1253
11-Feb-2014 06:09:18,1295
11-Feb-2014 06:09:48,1253
11-Feb-2014 06:10:18,902
11-Feb-2014 06:10:48,897
11-Feb-2014 06:11:17,892
11-Feb-2014 06:11:47,893
11-Feb-2014 06:12:18,892
11-Feb-2014 06:12:48,891
11-Feb-2014 06:14:48,892
11-Feb-2014 06:15:18,891
11-Feb-2014 06:15:48,1806
11-Feb-2014 06:16:18,891
11-Feb-2014 06:16:48,890
11-Feb-2014 06:17:18,889
11-Feb-2014 06:17:48,890
11-Feb-2014 06:18:18,887
11-Feb-2014 06:18:48,886
11-Feb-2014 06:19:48,1065
11-Feb-2014 06:20:18,1449
11-Feb-2014 06:20:48,1038
11-Feb-2014 06:21:18,1396
11-Feb-2014 06:21:48,1397
11-Feb-2014 06:22:48,1396
11-Feb-2014 06:23:18,1395
11-Feb-2014 06:23:48,1393
11-Feb-2014 06:24:18,1392
11-Feb-2014 06:25:18,1391
11-Feb-2014 06:26:48,2203
11-Feb-2014 06:27:18,2323
11-Feb-2014 06:27:48,2204
11-Feb-2014 06:28:18,1414
11-Feb-2014 06:28:48,1183
11-Feb-2014 06:29:18,2015
11-Feb-2014 06:29:48,1246
11-Feb-2014 06:30:18,2067
11-Feb-2014 06:30:48,1181
11-Feb-2014 06:31:18,1183
11-Feb-2014 06:32:18,1047
11-Feb-2014 06:32:48,1050
11-Feb-2014 06:34:18,712
11-Feb-2014 06:35:18,714
11-Feb-2014 06:35:48,713
11-Feb-2014 06:36:48,706
11-Feb-2014 06:37:18,705
11-Feb-2014 06:37:48,706
11-Feb-2014 06:38:18,820
11-Feb-2014 06:39:18,821
11-Feb-2014 06:41:48,824
11-Feb-2014 06:42:18,823
11-Feb-2014 06:42:48,824
11-Feb-2014 06:44:48,840
11-Feb-2014 06:45:18,823
11-Feb-2014 06:45:48,706
11-Feb-2014 06:46:18,705
11-Feb-2014 06:47:18,701
11-Feb-2014 06:47:48,705
11-Feb-2014 06:48:48,702
11-Feb-2014 06:49:18,801
11-Feb-2014 06:50:48,2601
11-Feb-2014 06:52:48,1332
11-Feb-2014 06:54:48,1366
11-Feb-2014 06:56:18,1324
11-Feb-2014 06:56:48,1321
11-Feb-2014 06:58:18,1324
11-Feb-2014 06:58:49,1322
11-Feb-2014 06:59:18,1432
11-Feb-2014 06:59:48,1584
11-Feb-2014 07:00:18,1544
11-Feb-2014 07:01:18,1538
11-Feb-2014 07:02:48,1533
11-Feb-2014 07:03:48,1534
11-Feb-2014 07:04:18,1532
11-Feb-2014 07:04:48,1529
11-Feb-2014 07:05:18,1530
11-Feb-2014 07:05:48,1531
11-Feb-2014 07:06:19,1529
11-Feb-2014 07:07:18,1531
11-Feb-2014 07:07:48,1529
11-Feb-2014 07:08:18,1528
11-Feb-2014 07:10:49,1527
11-Feb-2014 07:12:19,1423
11-Feb-2014 07:13:18,1036
11-Feb-2014 07:13:49,1035
11-Feb-2014 07:14:49,1032
11-Feb-2014 07:15:19,1034
11-Feb-2014 07:16:19,1031
11-Feb-2014 07:16:49,1032
11-Feb-2014 07:17:19,1030
11-Feb-2014 07:17:49,1028
11-Feb-2014 07:18:49,1029
11-Feb-2014 07:19:49,1028
11-Feb-2014 07:21:19,1026
11-Feb-2014 07:21:49,1027
11-Feb-2014 07:23:19,1029
11-Feb-2014 07:23:49,1026
11-Feb-2014 07:24:49,838
11-Feb-2014 07:25:19,840
11-Feb-2014 07:25:49,841
11-Feb-2014 07:26:20,839
11-Feb-2014 07:26:49,838
11-Feb-2014 07:28:19,834
11-Feb-2014 07:28:49,835
11-Feb-2014 07:29:49,1446
11-Feb-2014 07:30:19,970
11-Feb-2014 07:30:49,1333
11-Feb-2014 07:31:19,1326
11-Feb-2014 07:31:49,1327
11-Feb-2014 07:32:19,1326
11-Feb-2014 07:36:19,1431
11-Feb-2014 07:36:49,1429
11-Feb-2014 07:37:19,1432
11-Feb-2014 07:38:19,2279
11-Feb-2014 07:39:19,1425
11-Feb-2014 07:46:19,954
11-Feb-2014 07:50:19,956
11-Feb-2014 07:50:49,954
11-Feb-2014 07:51:19,957
11-Feb-2014 07:51:49,955
11-Feb-2014 07:52:19,957
11-Feb-2014 07:52:49,958
11-Feb-2014 07:53:49,6000
11-Feb-2014 07:54:19,957
11-Feb-2014 07:55:19,952
11-Feb-2014 07:55:49,1157
11-Feb-2014 07:56:19,1154
11-Feb-2014 07:56:49,1152
11-Feb-2014 07:58:19,1185
11-Feb-2014 07:58:49,1171
11-Feb-2014 07:59:49,1148
11-Feb-2014 08:00:20,1146
11-Feb-2014 08:01:19,1145
11-Feb-2014 08:01:49,1146
11-Feb-2014 08:05:19,1185
11-Feb-2014 08:05:49,1138
11-Feb-2014 08:06:19,1137
11-Feb-2014 08:06:49,1177
11-Feb-2014 08:07:19,1176
11-Feb-2014 08:07:49,1170
11-Feb-2014 08:08:19,1161
11-Feb-2014 08:08:49,1137
11-Feb-2014 08:09:19,1652
11-Feb-2014 08:10:19,1644
11-Feb-2014 08:11:20,1639
11-Feb-2014 08:11:49,1635
11-Feb-2014 08:12:20,1660
11-Feb-2014 08:12:50,1703
11-Feb-2014 08:13:20,1702
11-Feb-2014 08:13:50,1701
11-Feb-2014 08:14:50,1691
11-Feb-2014 08:15:20,1695
11-Feb-2014 08:15:49,1693
11-Feb-2014 08:16:20,1690
11-Feb-2014 08:16:50,1693
11-Feb-2014 08:17:50,1691
11-Feb-2014 08:18:20,1693
11-Feb-2014 08:18:50,4500
11-Feb-2014 08:19:20,4108
11-Feb-2014 08:19:50,4079
11-Feb-2014 08:20:20,3908
11-Feb-2014 08:20:50,1423
11-Feb-2014 08:21:20,3845
11-Feb-2014 08:21:50,1318
11-Feb-2014 08:22:20,3891
11-Feb-2014 08:22:50,1355
11-Feb-2014 08:23:31,3880
11-Feb-2014 08:23:50,962
11-Feb-2014 08:24:50,886
11-Feb-2014 08:25:20,3441
11-Feb-2014 08:25:50,853
11-Feb-2014 08:26:20,3421
11-Feb-2014 08:27:20,3420
11-Feb-2014 08:27:50,854
11-Feb-2014 08:28:50,855
11-Feb-2014 08:29:20,3411
11-Feb-2014 08:29:50,853
11-Feb-2014 08:30:20,3418
11-Feb-2014 08:30:50,857
11-Feb-2014 08:31:20,3407
11-Feb-2014 08:31:50,856
11-Feb-2014 08:33:50,853
11-Feb-2014 08:34:20,3415
11-Feb-2014 08:34:50,855
11-Feb-2014 08:35:20,3364
11-Feb-2014 08:35:50,812
11-Feb-2014 08:36:20,3362
11-Feb-2014 08:36:50,837
11-Feb-2014 08:37:20,3369
11-Feb-2014 08:37:50,813
11-Feb-2014 08:38:20,3368
11-Feb-2014 08:38:50,811
11-Feb-2014 08:39:20,3369
11-Feb-2014 08:39:50,813
11-Feb-2014 08:40:50,815
11-Feb-2014 08:41:20,3371
11-Feb-2014 08:41:50,813
11-Feb-2014 08:42:20,3384
11-Feb-2014 08:42:50,650
11-Feb-2014 08:43:20,3202
11-Feb-2014 08:44:20,3210
11-Feb-2014 08:45:20,3187
11-Feb-2014 08:46:20,3755
11-Feb-2014 08:46:50,773
11-Feb-2014 08:47:20,3637
11-Feb-2014 08:47:50,1115
11-Feb-2014 08:48:20,6000
11-Feb-2014 08:48:50,1114
11-Feb-2014 08:49:20,3636
11-Feb-2014 08:49:50,1111
11-Feb-2014 08:50:20,3647
11-Feb-2014 08:50:50,1109
11-Feb-2014 08:51:20,3839
11-Feb-2014 08:51:50,1328
11-Feb-2014 08:52:20,3828
11-Feb-2014 08:52:50,1324
11-Feb-2014 08:53:20,3833
11-Feb-2014 08:53:50,1325
11-Feb-2014 08:54:20,3830
11-Feb-2014 08:54:50,1321
11-Feb-2014 08:55:20,3826
11-Feb-2014 08:55:50,1320
11-Feb-2014 08:56:20,3876
11-Feb-2014 08:56:50,1320
11-Feb-2014 08:57:20,3773
11-Feb-2014 08:57:50,1180
11-Feb-2014 08:58:20,3787
11-Feb-2014 08:58:50,1183
11-Feb-2014 08:59:20,3810
11-Feb-2014 08:59:50,822
11-Feb-2014 09:00:20,821
11-Feb-2014 09:00:50,3341
11-Feb-2014 09:01:20,821
11-Feb-2014 09:01:50,3341
11-Feb-2014 09:02:20,819
11-Feb-2014 09:02:50,3345
11-Feb-2014 09:03:20,821
11-Feb-2014 09:03:50,3349
11-Feb-2014 09:04:20,820
11-Feb-2014 09:04:50,3351
11-Feb-2014 09:05:20,821
11-Feb-2014 09:05:50,3351
11-Feb-2014 09:06:20,820
11-Feb-2014 09:06:50,3355
11-Feb-2014 09:07:20,821
11-Feb-2014 09:07:50,3363
11-Feb-2014 09:08:20,837
11-Feb-2014 09:08:50,3361
11-Feb-2014 09:09:20,836
11-Feb-2014 09:09:50,3417
11-Feb-2014 09:10:20,841
11-Feb-2014 09:10:50,3431
11-Feb-2014 09:11:20,836
11-Feb-2014 09:11:50,830
11-Feb-2014 09:12:20,644
11-Feb-2014 09:12:50,646
11-Feb-2014 09:13:20,645
11-Feb-2014 09:13:50,646
11-Feb-2014 09:14:20,3405
11-Feb-2014 09:14:50,3168
11-Feb-2014 09:15:20,648
11-Feb-2014 09:15:50,3181
11-Feb-2014 09:16:20,645
11-Feb-2014 09:16:50,3183
11-Feb-2014 09:17:21,648
11-Feb-2014 09:18:21,687
11-Feb-2014 09:18:51,691
11-Feb-2014 09:19:21,647
11-Feb-2014 09:19:51,648
11-Feb-2014 09:20:21,646
11-Feb-2014 09:20:51,770
11-Feb-2014 09:21:21,775
11-Feb-2014 09:21:51,774
11-Feb-2014 09:22:21,1117
11-Feb-2014 09:22:51,1118
11-Feb-2014 09:23:21,1116
11-Feb-2014 09:23:51,1115
11-Feb-2014 09:24:51,1113
11-Feb-2014 09:25:21,1112
11-Feb-2014 09:25:51,1110
11-Feb-2014 09:26:21,1108
11-Feb-2014 09:26:51,1110
11-Feb-2014 09:27:51,1111
11-Feb-2014 09:28:21,1110
11-Feb-2014 09:29:51,1109
11-Feb-2014 09:30:19,1108
11-Feb-2014 09:31:19,1109
11-Feb-2014 09:31:52,1107
11-Feb-2014 09:32:49,1096
11-Feb-2014 09:33:19,981
11-Feb-2014 09:33:49,982
11-Feb-2014 09:34:19,985
11-Feb-2014 09:34:49,984
11-Feb-2014 09:35:19,645
11-Feb-2014 09:35:49,3171
11-Feb-2014 09:36:19,3173
11-Feb-2014 09:36:49,649
11-Feb-2014 09:37:19,3199
11-Feb-2014 09:37:49,650
11-Feb-2014 09:38:19,3201
11-Feb-2014 09:38:49,648
11-Feb-2014 09:39:19,3210
11-Feb-2014 09:39:49,648
11-Feb-2014 09:40:19,3207
11-Feb-2014 09:40:49,648
11-Feb-2014 09:41:19,3195
11-Feb-2014 09:41:49,648
11-Feb-2014 09:42:19,3197
11-Feb-2014 09:42:49,647
11-Feb-2014 09:43:19,3206
11-Feb-2014 09:43:49,647
11-Feb-2014 09:44:19,3237
11-Feb-2014 09:44:49,836
11-Feb-2014 09:45:49,829
11-Feb-2014 09:46:49,823
11-Feb-2014 09:47:49,824
11-Feb-2014 09:48:19,3438
11-Feb-2014 09:48:49,3339
11-Feb-2014 09:49:19,825
11-Feb-2014 09:49:49,3346
11-Feb-2014 09:50:19,825
11-Feb-2014 09:50:49,3338
11-Feb-2014 09:51:19,822
11-Feb-2014 09:51:49,3337
11-Feb-2014 09:52:26,821
11-Feb-2014 09:52:49,3336
11-Feb-2014 09:53:19,1762
11-Feb-2014 09:53:49,4282
11-Feb-2014 09:54:19,1740
11-Feb-2014 09:54:49,4275
11-Feb-2014 09:55:19,1741
11-Feb-2014 09:55:49,3342
11-Feb-2014 09:56:19,822
11-Feb-2014 09:56:49,3341
11-Feb-2014 09:57:20,837
11-Feb-2014 09:57:50,3340
11-Feb-2014 09:58:20,836
11-Feb-2014 09:58:50,3342
11-Feb-2014 09:59:20,837
11-Feb-2014 09:59:50,3351
11-Feb-2014 10:00:20,836
11-Feb-2014 10:00:50,3418
11-Feb-2014 10:01:20,902
11-Feb-2014 10:01:50,3606
11-Feb-2014 10:02:20,985
11-Feb-2014 10:02:50,3648
11-Feb-2014 10:03:20,984
11-Feb-2014 10:03:50,3678
11-Feb-2014 10:04:20,985
11-Feb-2014 10:04:50,3711
11-Feb-2014 10:05:20,984
11-Feb-2014 10:05:50,3804
11-Feb-2014 10:06:20,1594
11-Feb-2014 10:06:50,3181
11-Feb-2014 10:07:20,750
11-Feb-2014 10:07:50,2902
11-Feb-2014 10:08:20,2573
11-Feb-2014 10:08:50,648
11-Feb-2014 10:09:20,3186
11-Feb-2014 10:09:50,649
11-Feb-2014 10:10:20,3181
11-Feb-2014 10:10:50,649
11-Feb-2014 10:11:20,3184
11-Feb-2014 10:11:50,648
11-Feb-2014 10:12:20,3184
11-Feb-2014 10:12:50,649
11-Feb-2014 10:13:20,3189
11-Feb-2014 10:13:50,650
11-Feb-2014 10:14:20,3187
11-Feb-2014 10:14:50,776
11-Feb-2014 10:15:20,3731
11-Feb-2014 10:15:50,778
11-Feb-2014 10:16:20,3632
11-Feb-2014 10:16:50,1123
11-Feb-2014 10:17:20,3627
11-Feb-2014 10:17:50,1121
11-Feb-2014 10:18:20,3634
11-Feb-2014 10:18:50,1116
11-Feb-2014 10:19:20,3629
11-Feb-2014 10:20:20,3633
11-Feb-2014 10:20:50,1114
11-Feb-2014 10:21:20,3631
11-Feb-2014 10:21:50,1113
11-Feb-2014 10:22:20,3644
11-Feb-2014 10:22:50,1112
11-Feb-2014 10:23:20,3642
11-Feb-2014 10:23:50,1110
11-Feb-2014 10:24:20,3649
11-Feb-2014 10:24:50,1110
11-Feb-2014 10:25:20,3577
11-Feb-2014 10:25:50,982
